Item Name,KOSPI,BondVol,Call1D,Market2yr,GDP,STKturnover,Real_ind,Money,STKvol
2014-02-16,1940.28,92061900,2.49,2.761,1429445.4,14.46,93.9,64880.9,5094965
2014-02-17,1946.36,92061900,2.49,2.77,1429445.4,14.46,93.9,64880.9,5094965
2014-02-18,1946.91,92061900,2.49,2.779,1429445.4,14.46,93.9,64880.9,5094965
2014-02-19,1942.93,92061900,2.49,2.775,1429445.4,14.46,93.9,64880.9,5094965
2014-02-20,1930.57,92061900,2.49,2.776,1429445.4,14.46,93.9,64880.9,5094965
2014-02-21,1957.83,92061900,2.49,2.791,1429445.4,14.46,93.9,64880.9,5094965
2014-02-22,1957.83,92061900,2.49,2.791,1429445.4,14.46,93.9,64880.9,5094965
2014-02-23,1957.83,92061900,2.49,2.791,1429445.4,14.46,93.9,64880.9,5094965
2014-02-24,1949.05,92061900,2.49,2.787,1429445.4,14.46,93.9,64880.9,5094965
2014-02-25,1964.86,92061900,2.49,2.779,1429445.4,14.46,93.9,64880.9,5094965
2014-02-26,1970.77,92061900,2.47,2.779,1429445.4,14.46,93.9,64880.9,5094965
2014-02-27,1978.43,92061900,2.48,2.768,1429445.4,14.46,93.9,64880.9,5094965
2014-02-28,1979.99,90192098,2.49,2.774,1429445.4,12.9,94.06,67359.5,4482220
2014-03-01,1979.99,90192098,2.49,2.774,1429445.4,12.9,94.06,67359.5,4482220
2014-03-02,1979.99,90192098,2.49,2.774,1429445.4,12.9,94.06,67359.5,4482220
2014-03-03,1964.69,90192098,2.49,2.804,1429445.4,12.9,94.06,67359.5,4482220
2014-03-04,1954.11,90192098,2.51,2.818,1429445.4,12.9,94.06,67359.5,4482220
2014-03-05,1971.24,90192098,2.49,2.812,1429445.4,12.9,94.06,67359.5,4482220
2014-03-06,1975.62,90192098,2.49,2.811,1429445.4,12.9,94.06,67359.5,4482220
2014-03-07,1974.68,90192098,2.49,2.809,1429445.4,12.9,94.06,67359.5,4482220
2014-03-08,1974.68,90192098,2.49,2.809,1429445.4,12.9,94.06,67359.5,4482220
2014-03-09,1974.68,90192098,2.49,2.809,1429445.4,12.9,94.06,67359.5,4482220
2014-03-10,1954.42,90192098,2.48,2.798,1429445.4,12.9,94.06,67359.5,4482220
2014-03-11,1963.87,90192098,2.48,2.795,1429445.4,12.9,94.06,67359.5,4482220
2014-03-12,1932.54,90192098,2.48,2.781,1429445.4,12.9,94.06,67359.5,4482220
2014-03-13,1934.38,90192098,2.48,2.779,1429445.4,12.9,94.06,67359.5,4482220
2014-03-14,1919.9,90192098,2.47,2.737,1429445.4,12.9,94.06,67359.5,4482220
2014-03-15,1919.9,90192098,2.47,2.737,1429445.4,12.9,94.06,67359.5,4482220
2014-03-16,1919.9,90192098,2.47,2.737,1429445.4,12.9,94.06,67359.5,4482220
2014-03-17,1927.53,90192098,2.48,2.759,1429445.4,12.9,94.06,67359.5,4482220
2014-03-18,1940.21,90192098,2.47,2.754,1429445.4,12.9,94.06,67359.5,4482220
2014-03-19,1937.68,90192098,2.46,2.751,1429445.4,12.9,94.06,67359.5,4482220
2014-03-20,1919.52,90192098,2.46,2.785,1429445.4,12.9,94.06,67359.5,4482220
2014-03-21,1934.94,90192098,2.45,2.799,1429445.4,12.9,94.06,67359.5,4482220
2014-03-22,1934.94,90192098,2.45,2.799,1429445.4,12.9,94.06,67359.5,4482220
2014-03-23,1934.94,90192098,2.45,2.799,1429445.4,12.9,94.06,67359.5,4482220
2014-03-24,1945.55,90192098,2.46,2.804,1429445.4,12.9,94.06,67359.5,4482220
2014-03-25,1941.25,90192098,2.48,2.798,1429445.4,12.9,94.06,67359.5,4482220
2014-03-26,1964.31,90192098,2.48,2.8,1429445.4,12.9,94.06,67359.5,4482220
2014-03-27,1977.97,90192098,2.48,2.796,1429445.4,12.9,94.06,67359.5,4482220
2014-03-28,1981,90192098,2.48,2.788,1429445.4,12.9,94.06,67359.5,4482220
2014-03-29,1981,90192098,2.48,2.788,1429445.4,12.9,94.06,67359.5,4482220
2014-03-30,1981,90192098,2.48,2.788,1429445.4,12.9,94.06,67359.5,4482220
2014-03-31,1985.61,92498817,2.49,2.79,1429445.4,14.21,94.32,65774.3,4969832
2014-04-01,1991.98,92498817,2.48,2.787,1429445.4,14.21,94.32,65774.3,4969832
2014-04-02,1997.25,92498817,2.48,2.792,1429445.4,14.21,94.32,65774.3,4969832
2014-04-03,1993.7,92498817,2.48,2.798,1429445.4,14.21,94.32,65774.3,4969832
2014-04-04,1988.09,92498817,2.48,2.799,1429445.4,14.21,94.32,65774.3,4969832
2014-04-05,1988.09,92498817,2.48,2.799,1429445.4,14.21,94.32,65774.3,4969832
2014-04-06,1988.09,92498817,2.48,2.799,1429445.4,14.21,94.32,65774.3,4969832
2014-04-07,1989.7,92498817,2.49,2.782,1429445.4,14.21,94.32,65774.3,4969832
2014-04-08,1993.03,92498817,2.51,2.781,1429445.4,14.21,94.32,65774.3,4969832
2014-04-09,1998.95,92498817,2.5,2.767,1429445.4,14.21,94.32,65774.3,4969832
2014-04-10,2008.61,92498817,2.48,2.772,1429445.4,14.21,94.32,65774.3,4969832
2014-04-11,1997.44,92498817,2.48,2.77,1429445.4,14.21,94.32,65774.3,4969832
2014-04-12,1997.44,92498817,2.48,2.77,1429445.4,14.21,94.32,65774.3,4969832
2014-04-13,1997.44,92498817,2.48,2.77,1429445.4,14.21,94.32,65774.3,4969832
2014-04-14,1997.02,92498817,2.48,2.785,1429445.4,14.21,94.32,65774.3,4969832
2014-04-15,1992.27,92498817,2.48,2.794,1429445.4,14.21,94.32,65774.3,4969832
2014-04-16,1992.21,92498817,2.48,2.805,1429445.4,14.21,94.32,65774.3,4969832
2014-04-17,1992.05,92498817,2.48,2.793,1429445.4,14.21,94.32,65774.3,4969832
2014-04-18,2004.28,92498817,2.48,2.799,1429445.4,14.21,94.32,65774.3,4969832
2014-04-19,2004.28,92498817,2.48,2.799,1429445.4,14.21,94.32,65774.3,4969832
2014-04-20,2004.28,92498817,2.48,2.799,1429445.4,14.21,94.32,65774.3,4969832
2014-04-21,1999.22,92498817,2.49,2.803,1429445.4,14.21,94.32,65774.3,4969832
2014-04-22,2004.22,92498817,2.5,2.8,1429445.4,14.21,94.32,65774.3,4969832
2014-04-23,2000.37,92498817,2.49,2.807,1429445.4,14.21,94.32,65774.3,4969832
2014-04-24,1998.34,92498817,2.49,2.807,1429445.4,14.21,94.32,65774.3,4969832
2014-04-25,1971.66,92498817,2.5,2.801,1429445.4,14.21,94.32,65774.3,4969832
2014-04-26,1971.66,92498817,2.5,2.801,1429445.4,14.21,94.32,65774.3,4969832
2014-04-27,1971.66,92498817,2.5,2.801,1429445.4,14.21,94.32,65774.3,4969832
2014-04-28,1969.26,92498817,2.49,2.8,1429445.4,14.21,94.32,65774.3,4969832
2014-04-29,1964.77,92498817,2.49,2.797,1429445.4,14.21,94.32,65774.3,4969832
2014-04-30,1961.79,96600048,2.5,2.795,1429445.4,13.31,94.52,65867.2,4689895
2014-05-01,1961.79,96600048,2.5,2.795,1429445.4,13.31,94.52,65867.2,4689895
2014-05-02,1959.44,96600048,2.5,2.785,1429445.4,13.31,94.52,65867.2,4689895
2014-05-03,1959.44,96600048,2.5,2.785,1429445.4,13.31,94.52,65867.2,4689895
2014-05-04,1959.44,96600048,2.5,2.785,1429445.4,13.31,94.52,65867.2,4689895
2014-05-05,1959.44,96600048,2.5,2.785,1429445.4,13.31,94.52,65867.2,4689895
2014-05-06,1959.44,96600048,2.5,2.785,1429445.4,13.31,94.52,65867.2,4689895
2014-05-07,1939.88,96600048,2.48,2.78,1429445.4,13.31,94.52,65867.2,4689895
2014-05-08,1950.6,96600048,2.49,2.781,1429445.4,13.31,94.52,65867.2,4689895
2014-05-09,1956.55,96600048,2.49,2.774,1429445.4,13.31,94.52,65867.2,4689895
2014-05-10,1956.55,96600048,2.49,2.774,1429445.4,13.31,94.52,65867.2,4689895
2014-05-11,1956.55,96600048,2.49,2.774,1429445.4,13.31,94.52,65867.2,4689895
2014-05-12,1964.94,96600048,2.49,2.782,1429445.4,13.31,94.52,65867.2,4689895
2014-05-13,1982.93,96600048,2.49,2.786,1429445.4,13.31,94.52,65867.2,4689895
2014-05-14,2010.83,96600048,2.5,2.782,1429445.4,13.31,94.52,65867.2,4689895
2014-05-15,2010.2,96600048,2.49,2.765,1429445.4,13.31,94.52,65867.2,4689895
2014-05-16,2013.44,96600048,2.49,2.768,1429445.4,13.31,94.52,65867.2,4689895
2014-05-17,2013.44,96600048,2.49,2.768,1429445.4,13.31,94.52,65867.2,4689895
2014-05-18,2013.44,96600048,2.49,2.768,1429445.4,13.31,94.52,65867.2,4689895
2014-05-19,2015.14,96600048,2.49,2.769,1429445.4,13.31,94.52,65867.2,4689895
2014-05-20,2011.26,96600048,2.49,2.78,1429445.4,13.31,94.52,65867.2,4689895
2014-05-21,2008.33,96600048,2.49,2.78,1429445.4,13.31,94.52,65867.2,4689895
2014-05-22,2015.59,96600048,2.49,2.786,1429445.4,13.31,94.52,65867.2,4689895
2014-05-23,2017.17,96600048,2.49,2.77,1429445.4,13.31,94.52,65867.2,4689895
2014-05-24,2017.17,96600048,2.49,2.77,1429445.4,13.31,94.52,65867.2,4689895
2014-05-25,2017.17,96600048,2.49,2.77,1429445.4,13.31,94.52,65867.2,4689895
2014-05-26,2010.35,96600048,2.49,2.77,1429445.4,13.31,94.52,65867.2,4689895
2014-05-27,1997.63,96600048,2.48,2.772,1429445.4,13.31,94.52,65867.2,4689895
2014-05-28,2017.06,96600048,2.49,2.766,1429445.4,13.31,94.52,65867.2,4689895
2014-05-29,2012.26,96600048,2.49,2.756,1429445.4,13.31,94.52,65867.2,4689895
2014-05-30,1994.96,96600048,2.49,2.768,1429445.4,13.31,94.52,65867.2,4689895
2014-05-31,1994.96,104656414,2.49,2.768,1429445.4,12.24,94.58,66993.3,4285616
2014-06-01,1994.96,104656414,2.49,2.768,1429445.4,12.24,94.58,66993.3,4285616
2014-06-02,2002,104656414,2.48,2.77,1429445.4,12.24,94.58,66993.3,4285616
2014-06-03,2008.56,104656414,2.48,2.776,1429445.4,12.24,94.58,66993.3,4285616
2014-06-04,2008.56,104656414,2.48,2.776,1429445.4,12.24,94.58,66993.3,4285616
2014-06-05,1995.48,104656414,2.48,2.782,1429445.4,12.24,94.58,66993.3,4285616
2014-06-06,1995.48,104656414,2.48,2.782,1429445.4,12.24,94.58,66993.3,4285616
2014-06-07,1995.48,104656414,2.48,2.782,1429445.4,12.24,94.58,66993.3,4285616
2014-06-08,1995.48,104656414,2.48,2.782,1429445.4,12.24,94.58,66993.3,4285616
2014-06-09,1990.04,104656414,2.48,2.781,1429445.4,12.24,94.58,66993.3,4285616
2014-06-10,2011.8,104656414,2.49,2.761,1429445.4,12.24,94.58,66993.3,4285616
2014-06-11,2014.67,104656414,2.49,2.761,1429445.4,12.24,94.58,66993.3,4285616
2014-06-12,2011.65,104656414,2.48,2.73,1429445.4,12.24,94.58,66993.3,4285616
2014-06-13,1990.85,104656414,2.48,2.69,1429445.4,12.24,94.58,66993.3,4285616
2014-06-14,1990.85,104656414,2.48,2.69,1429445.4,12.24,94.58,66993.3,4285616
2014-06-15,1990.85,104656414,2.48,2.69,1429445.4,12.24,94.58,66993.3,4285616
2014-06-16,1993.59,104656414,2.48,2.675,1429445.4,12.24,94.58,66993.3,4285616
2014-06-17,2001.55,104656414,2.47,2.686,1429445.4,12.24,94.58,66993.3,4285616
2014-06-18,1989.49,104656414,2.48,2.685,1429445.4,12.24,94.58,66993.3,4285616
2014-06-19,1992.03,104656414,2.48,2.668,1429445.4,12.24,94.58,66993.3,4285616
2014-06-20,1968.07,104656414,2.48,2.653,1429445.4,12.24,94.58,66993.3,4285616
2014-06-21,1968.07,104656414,2.48,2.653,1429445.4,12.24,94.58,66993.3,4285616
2014-06-22,1968.07,104656414,2.48,2.653,1429445.4,12.24,94.58,66993.3,4285616
2014-06-23,1974.92,104656414,2.48,2.67,1429445.4,12.24,94.58,66993.3,4285616
2014-06-24,1994.35,104656414,2.48,2.665,1429445.4,12.24,94.58,66993.3,4285616
2014-06-25,1981.77,104656414,2.49,2.678,1429445.4,12.24,94.58,66993.3,4285616
2014-06-26,1995.05,104656414,2.49,2.686,1429445.4,12.24,94.58,66993.3,4285616
2014-06-27,1988.51,104656414,2.48,2.67,1429445.4,12.24,94.58,66993.3,4285616
2014-06-28,1988.51,104656414,2.48,2.67,1429445.4,12.24,94.58,66993.3,4285616
2014-06-29,1988.51,104656414,2.48,2.67,1429445.4,12.24,94.58,66993.3,4285616
2014-06-30,2002.21,130075675,2.49,2.651,1429445.4,13.14,94.64,67282,4602084
2014-07-01,1999,130075675,2.48,2.64,1429445.4,13.14,94.64,67282,4602084
2014-07-02,2015.28,130075675,2.48,2.571,1429445.4,13.14,94.64,67282,4602084
2014-07-03,2010.97,130075675,2.48,2.58,1429445.4,13.14,94.64,67282,4602084
2014-07-04,2009.66,130075675,2.48,2.588,1429445.4,13.14,94.64,67282,4602084
2014-07-05,2009.66,130075675,2.48,2.588,1429445.4,13.14,94.64,67282,4602084
2014-07-06,2009.66,130075675,2.48,2.588,1429445.4,13.14,94.64,67282,4602084
2014-07-07,2005.12,130075675,2.48,2.585,1429445.4,13.14,94.64,67282,4602084
2014-07-08,2006.66,130075675,2.48,2.607,1429445.4,13.14,94.64,67282,4602084
2014-07-09,2000.5,130075675,2.5,2.568,1429445.4,13.14,94.64,67282,4602084
2014-07-10,2002.84,130075675,2.48,2.547,1429445.4,13.14,94.64,67282,4602084
2014-07-11,1988.74,130075675,2.48,2.546,1429445.4,13.14,94.64,67282,4602084
2014-07-12,1988.74,130075675,2.48,2.546,1429445.4,13.14,94.64,67282,4602084
2014-07-13,1988.74,130075675,2.48,2.546,1429445.4,13.14,94.64,67282,4602084
2014-07-14,1993.88,130075675,2.48,2.55,1429445.4,13.14,94.64,67282,4602084
2014-07-15,2012.72,130075675,2.48,2.55,1429445.4,13.14,94.64,67282,4602084
2014-07-16,2013.48,130075675,2.48,2.54,1429445.4,13.14,94.64,67282,4602084
2014-07-17,2020.9,130075675,2.49,2.483,1429445.4,13.14,94.64,67282,4602084
2014-07-18,2019.42,130075675,2.49,2.486,1429445.4,13.14,94.64,67282,4602084
2014-07-19,2019.42,130075675,2.49,2.486,1429445.4,13.14,94.64,67282,4602084
2014-07-20,2019.42,130075675,2.49,2.486,1429445.4,13.14,94.64,67282,4602084
2014-07-21,2018.5,130075675,2.48,2.485,1429445.4,13.14,94.64,67282,4602084
2014-07-22,2028.93,130075675,2.48,2.475,1429445.4,13.14,94.64,67282,4602084
2014-07-23,2028.32,130075675,2.49,2.43,1429445.4,13.14,94.64,67282,4602084
2014-07-24,2026.62,130075675,2.49,2.45,1429445.4,13.14,94.64,67282,4602084
2014-07-25,2033.85,130075675,2.49,2.449,1429445.4,13.14,94.64,67282,4602084
2014-07-26,2033.85,130075675,2.49,2.449,1429445.4,13.14,94.64,67282,4602084
2014-07-27,2033.85,130075675,2.49,2.449,1429445.4,13.14,94.64,67282,4602084
2014-07-28,2048.81,130075675,2.5,2.455,1429445.4,13.14,94.64,67282,4602084
2014-07-29,2061.97,130075675,2.5,2.463,1429445.4,13.14,94.64,67282,4602084
2014-07-30,2082.61,130075675,2.5,2.451,1429445.4,13.14,94.64,67282,4602084
2014-07-31,2076.12,137821297,2.49,2.45,1429445.4,19.75,94.73,67537.9,6982981
2014-08-01,2073.1,137821297,2.48,2.467,1429445.4,19.75,94.73,67537.9,6982981
2014-08-02,2073.1,137821297,2.48,2.467,1429445.4,19.75,94.73,67537.9,6982981
2014-08-03,2073.1,137821297,2.48,2.467,1429445.4,19.75,94.73,67537.9,6982981
2014-08-04,2080.42,137821297,2.48,2.465,1429445.4,19.75,94.73,67537.9,6982981
2014-08-05,2066.26,137821297,2.48,2.45,1429445.4,19.75,94.73,67537.9,6982981
2014-08-06,2060.73,137821297,2.49,2.461,1429445.4,19.75,94.73,67537.9,6982981
2014-08-07,2054.51,137821297,2.49,2.45,1429445.4,19.75,94.73,67537.9,6982981
2014-08-08,2031.1,137821297,2.49,2.43,1429445.4,19.75,94.73,67537.9,6982981
2014-08-09,2031.1,137821297,2.49,2.43,1429445.4,19.75,94.73,67537.9,6982981
2014-08-10,2031.1,137821297,2.49,2.43,1429445.4,19.75,94.73,67537.9,6982981
2014-08-11,2039.37,137821297,2.49,2.443,1429445.4,19.75,94.73,67537.9,6982981
2014-08-12,2041.47,137821297,2.49,2.445,1429445.4,19.75,94.73,67537.9,6982981
2014-08-13,2062.36,137821297,2.49,2.44,1429445.4,19.75,94.73,67537.9,6982981
2014-08-14,2063.22,137821297,2.24,2.458,1429445.4,19.75,94.73,67537.9,6982981
2014-08-15,2063.22,137821297,2.24,2.458,1429445.4,19.75,94.73,67537.9,6982981
2014-08-16,2063.22,137821297,2.24,2.458,1429445.4,19.75,94.73,67537.9,6982981
2014-08-17,2063.22,137821297,2.24,2.458,1429445.4,19.75,94.73,67537.9,6982981
2014-08-18,2053.13,137821297,2.24,2.476,1429445.4,19.75,94.73,67537.9,6982981
2014-08-19,2071.14,137821297,2.24,2.485,1429445.4,19.75,94.73,67537.9,6982981
2014-08-20,2072.78,137821297,2.23,2.485,1429445.4,19.75,94.73,67537.9,6982981
2014-08-21,2044.21,137821297,2.23,2.492,1429445.4,19.75,94.73,67537.9,6982981
2014-08-22,2056.7,137821297,2.23,2.49,1429445.4,19.75,94.73,67537.9,6982981
2014-08-23,2056.7,137821297,2.23,2.49,1429445.4,19.75,94.73,67537.9,6982981
2014-08-24,2056.7,137821297,2.23,2.49,1429445.4,19.75,94.73,67537.9,6982981
2014-08-25,2060.89,137821297,2.24,2.48,1429445.4,19.75,94.73,67537.9,6982981
2014-08-26,2068.05,137821297,2.23,2.46,1429445.4,19.75,94.73,67537.9,6982981
2014-08-27,2074.93,137821297,2.23,2.45,1429445.4,19.75,94.73,67537.9,6982981
2014-08-28,2075.76,137821297,2.23,2.454,1429445.4,19.75,94.73,67537.9,6982981
2014-08-29,2068.54,137821297,2.24,2.445,1429445.4,19.75,94.73,67537.9,6982981
2014-08-30,2068.54,137821297,2.24,2.445,1429445.4,19.75,94.73,67537.9,6982981
2014-08-31,2068.54,118429759,2.24,2.445,1429445.4,17.15,94.86,68834.1,6081535
2014-09-01,2067.86,118429759,2.23,2.445,1429445.4,17.15,94.86,68834.1,6081535
2014-09-02,2051.58,118429759,2.23,2.441,1429445.4,17.15,94.86,68834.1,6081535
2014-09-03,2051.2,118429759,2.24,2.451,1429445.4,17.15,94.86,68834.1,6081535
2014-09-04,2056.26,118429759,2.26,2.456,1429445.4,17.15,94.86,68834.1,6081535
2014-09-05,2049.41,118429759,2.25,2.433,1429445.4,17.15,94.86,68834.1,6081535
2014-09-06,2049.41,118429759,2.25,2.433,1429445.4,17.15,94.86,68834.1,6081535
2014-09-07,2049.41,118429759,2.25,2.433,1429445.4,17.15,94.86,68834.1,6081535
2014-09-08,2049.41,118429759,2.25,2.433,1429445.4,17.15,94.86,68834.1,6081535
2014-09-09,2049.41,118429759,2.25,2.433,1429445.4,17.15,94.86,68834.1,6081535
2014-09-10,2049.41,118429759,2.25,2.433,1429445.4,17.15,94.86,68834.1,6081535
2014-09-11,2034.16,118429759,2.23,2.423,1429445.4,17.15,94.86,68834.1,6081535
2014-09-12,2041.86,118429759,2.23,2.346,1429445.4,17.15,94.86,68834.1,6081535
2014-09-13,2041.86,118429759,2.23,2.346,1429445.4,17.15,94.86,68834.1,6081535
2014-09-14,2041.86,118429759,2.23,2.346,1429445.4,17.15,94.86,68834.1,6081535
2014-09-15,2035.82,118429759,2.23,2.34,1429445.4,17.15,94.86,68834.1,6081535
2014-09-16,2042.92,118429759,2.23,2.31,1429445.4,17.15,94.86,68834.1,6081535
2014-09-17,2062.61,118429759,2.23,2.306,1429445.4,17.15,94.86,68834.1,6081535
2014-09-18,2047.74,118429759,2.23,2.301,1429445.4,17.15,94.86,68834.1,6081535
2014-09-19,2053.82,118429759,2.23,2.304,1429445.4,17.15,94.86,68834.1,6081535
2014-09-20,2053.82,118429759,2.23,2.304,1429445.4,17.15,94.86,68834.1,6081535
2014-09-21,2053.82,118429759,2.23,2.304,1429445.4,17.15,94.86,68834.1,6081535
2014-09-22,2039.27,118429759,2.23,2.295,1429445.4,17.15,94.86,68834.1,6081535
2014-09-23,2028.91,118429759,2.23,2.295,1429445.4,17.15,94.86,68834.1,6081535
2014-09-24,2035.64,118429759,2.24,2.291,1429445.4,17.15,94.86,68834.1,6081535
2014-09-25,2034.11,118429759,2.24,2.286,1429445.4,17.15,94.86,68834.1,6081535
2014-09-26,2031.64,118429759,2.23,2.283,1429445.4,17.15,94.86,68834.1,6081535
2014-09-27,2031.64,118429759,2.23,2.283,1429445.4,17.15,94.86,68834.1,6081535
2014-09-28,2031.64,118429759,2.23,2.283,1429445.4,17.15,94.86,68834.1,6081535
2014-09-29,2026.6,118429759,2.24,2.283,1429445.4,17.15,94.86,68834.1,6081535
2014-09-30,2020.09,118093487,2.24,2.251,1429445.4,18.43,95.12,72670.2,6541942
2014-10-01,1991.54,118093487,2.24,2.184,1429445.4,18.43,95.12,72670.2,6541942
2014-10-02,1976.16,118093487,2.24,2.198,1429445.4,18.43,95.12,72670.2,6541942
2014-10-03,1976.16,118093487,2.24,2.198,1429445.4,18.43,95.12,72670.2,6541942
2014-10-04,1976.16,118093487,2.24,2.198,1429445.4,18.43,95.12,72670.2,6541942
2014-10-05,1976.16,118093487,2.24,2.198,1429445.4,18.43,95.12,72670.2,6541942
2014-10-06,1968.39,118093487,2.23,2.201,1429445.4,18.43,95.12,72670.2,6541942
2014-10-07,1972.91,118093487,2.23,2.217,1429445.4,18.43,95.12,72670.2,6541942
2014-10-08,1965.25,118093487,2.23,2.22,1429445.4,18.43,95.12,72670.2,6541942
2014-10-09,1965.25,118093487,2.23,2.22,1429445.4,18.43,95.12,72670.2,6541942
2014-10-10,1940.92,118093487,2.23,2.2,1429445.4,18.43,95.12,72670.2,6541942
2014-10-11,1940.92,118093487,2.23,2.2,1429445.4,18.43,95.12,72670.2,6541942
2014-10-12,1940.92,118093487,2.23,2.2,1429445.4,18.43,95.12,72670.2,6541942
2014-10-13,1927.21,118093487,2.23,2.192,1429445.4,18.43,95.12,72670.2,6541942
2014-10-14,1929.25,118093487,2.23,2.202,1429445.4,18.43,95.12,72670.2,6541942
2014-10-15,1925.91,118093487,1.99,2.205,1429445.4,18.43,95.12,72670.2,6541942
2014-10-16,1918.83,118093487,1.98,2.178,1429445.4,18.43,95.12,72670.2,6541942
2014-10-17,1900.66,118093487,1.98,2.179,1429445.4,18.43,95.12,72670.2,6541942
2014-10-18,1900.66,118093487,1.98,2.179,1429445.4,18.43,95.12,72670.2,6541942
2014-10-19,1900.66,118093487,1.98,2.179,1429445.4,18.43,95.12,72670.2,6541942
2014-10-20,1930.06,118093487,1.98,2.191,1429445.4,18.43,95.12,72670.2,6541942
2014-10-21,1915.28,118093487,1.98,2.18,1429445.4,18.43,95.12,72670.2,6541942
2014-10-22,1936.97,118093487,1.98,2.176,1429445.4,18.43,95.12,72670.2,6541942
2014-10-23,1931.65,118093487,1.99,2.162,1429445.4,18.43,95.12,72670.2,6541942
2014-10-24,1925.69,118093487,1.98,2.16,1429445.4,18.43,95.12,72670.2,6541942
2014-10-25,1925.69,118093487,1.98,2.16,1429445.4,18.43,95.12,72670.2,6541942
2014-10-26,1925.69,118093487,1.98,2.16,1429445.4,18.43,95.12,72670.2,6541942
2014-10-27,1931.97,118093487,1.98,2.173,1429445.4,18.43,95.12,72670.2,6541942
2014-10-28,1925.68,118093487,1.98,2.172,1429445.4,18.43,95.12,72670.2,6541942
2014-10-29,1961.17,118093487,1.98,2.167,1429445.4,18.43,95.12,72670.2,6541942
2014-10-30,1958.93,118093487,1.98,2.157,1429445.4,18.43,95.12,72670.2,6541942
2014-10-31,1964.43,137320611,1.97,2.118,1429445.4,20.76,95.4,71504.6,7389479
2014-11-01,1964.43,137320611,1.97,2.118,1429445.4,20.76,95.4,71504.6,7389479
2014-11-02,1964.43,137320611,1.97,2.118,1429445.4,20.76,95.4,71504.6,7389479
2014-11-03,1952.97,137320611,1.98,2.099,1429445.4,20.76,95.4,71504.6,7389479
2014-11-04,1935.19,137320611,1.96,2.071,1429445.4,20.76,95.4,71504.6,7389479
2014-11-05,1931.43,137320611,1.97,2.068,1429445.4,20.76,95.4,71504.6,7389479
2014-11-06,1936.48,137320611,1.98,2.053,1429445.4,20.76,95.4,71504.6,7389479
2014-11-07,1939.87,137320611,1.98,2.057,1429445.4,20.76,95.4,71504.6,7389479
2014-11-08,1939.87,137320611,1.98,2.057,1429445.4,20.76,95.4,71504.6,7389479
2014-11-09,1939.87,137320611,1.98,2.057,1429445.4,20.76,95.4,71504.6,7389479
2014-11-10,1958.23,137320611,1.98,2.076,1429445.4,20.76,95.4,71504.6,7389479
2014-11-11,1963,137320611,1.98,2.128,1429445.4,20.76,95.4,71504.6,7389479
2014-11-12,1967.27,137320611,1.98,2.158,1429445.4,20.76,95.4,71504.6,7389479
2014-11-13,1960.51,137320611,1.98,2.168,1429445.4,20.76,95.4,71504.6,7389479
2014-11-14,1945.14,137320611,1.98,2.16,1429445.4,20.76,95.4,71504.6,7389479
2014-11-15,1945.14,137320611,1.98,2.16,1429445.4,20.76,95.4,71504.6,7389479
2014-11-16,1945.14,137320611,1.98,2.16,1429445.4,20.76,95.4,71504.6,7389479
2014-11-17,1943.63,137320611,1.98,2.148,1429445.4,20.76,95.4,71504.6,7389479
2014-11-18,1967.01,137320611,1.98,2.141,1429445.4,20.76,95.4,71504.6,7389479
2014-11-19,1966.87,137320611,1.98,2.143,1429445.4,20.76,95.4,71504.6,7389479
2014-11-20,1958.04,137320611,1.98,2.121,1429445.4,20.76,95.4,71504.6,7389479
2014-11-21,1964.84,137320611,1.98,2.125,1429445.4,20.76,95.4,71504.6,7389479
2014-11-22,1964.84,137320611,1.98,2.125,1429445.4,20.76,95.4,71504.6,7389479
2014-11-23,1964.84,137320611,1.98,2.125,1429445.4,20.76,95.4,71504.6,7389479
2014-11-24,1978.54,137320611,1.98,2.091,1429445.4,20.76,95.4,71504.6,7389479
2014-11-25,1980.21,137320611,1.99,2.079,1429445.4,20.76,95.4,71504.6,7389479
2014-11-26,1980.84,137320611,1.98,2.071,1429445.4,20.76,95.4,71504.6,7389479
2014-11-27,1982.09,137320611,1.99,2.085,1429445.4,20.76,95.4,71504.6,7389479
2014-11-28,1980.78,137320611,1.99,2.054,1429445.4,20.76,95.4,71504.6,7389479
2014-11-29,1980.78,137320611,1.99,2.054,1429445.4,20.76,95.4,71504.6,7389479
2014-11-30,1980.78,137374104,1.99,2.054,1429445.4,17.6,95.59,71802.9,6296657
2014-12-01,1965.22,137374104,1.99,2.059,1429445.4,17.6,95.59,71802.9,6296657
2014-12-02,1965.83,137374104,1.98,2.072,1429445.4,17.6,95.59,71802.9,6296657
2014-12-03,1969.91,137374104,1.98,2.11,1429445.4,17.6,95.59,71802.9,6296657
2014-12-04,1986.61,137374104,1.98,2.145,1429445.4,17.6,95.59,71802.9,6296657
2014-12-05,1986.62,137374104,1.98,2.143,1429445.4,17.6,95.59,71802.9,6296657
2014-12-06,1986.62,137374104,1.98,2.143,1429445.4,17.6,95.59,71802.9,6296657
2014-12-07,1986.62,137374104,1.98,2.143,1429445.4,17.6,95.59,71802.9,6296657
2014-12-08,1978.95,137374104,1.99,2.182,1429445.4,17.6,95.59,71802.9,6296657
2014-12-09,1970.95,137374104,2.01,2.149,1429445.4,17.6,95.59,71802.9,6296657
2014-12-10,1945.56,137374104,1.99,2.156,1429445.4,17.6,95.59,71802.9,6296657
